timestamp,chassis.power_fb.power @ 0x200009CC,chassis.power_prediction.total_power_raw @ 0x20000A98,chassis.power_prediction.applied_quadratic_raw @ 0x20000A88,chassis.power_prediction.applied_linear_power @ 0x20000A90
33.457749,3.033948,2.951135,0.197650,0.055145
33.460374,3.035190,2.936491,0.194639,0.037355
33.466550,3.033358,2.936995,0.196589,0.040577
33.469247,3.033358,2.957776,0.227972,0.022897
33.473644,3.033358,2.942235,0.255638,0.006000
33.477313,3.033358,2.944399,0.216956,0.043008
33.483196,3.033358,2.946317,0.187496,0.058304
33.491853,3.033358,2.922215,0.165059,0.059151
33.494666,2.848272,2.917315,0.164994,0.047027
33.497346,3.041385,2.916443,0.183101,0.033608
33.500400,2.996024,2.906347,0.190894,0.004023
33.503208,2.844785,2.912674,0.191313,-0.001331
33.506258,2.995277,2.915798,0.205893,0.008808
33.510062,2.995277,2.920936,0.212588,0.010892
33.512717,3.212015,2.929206,0.210643,0.038086
33.515372,3.042304,2.958668,0.197307,0.070970
33.519328,2.839225,2.964202,0.197178,0.077423
33.522455,3.024301,2.972427,0.194590,0.077751
33.525312,3.229177,2.973113,0.201429,0.068144
33.527835,3.227391,2.955306,0.199448,0.057290
33.530394,2.885592,2.922091,0.203905,0.024610
33.536547,3.227463,2.904211,0.204493,0.003904
33.540502,3.041093,2.825900,0.245065,-0.112593
33.548893,2.803785,2.756671,0.250514,-0.168992
33.551451,2.801687,2.944311,0.255554,-0.025870
33.564073,3.005521,2.911293,0.252021,-0.038946
33.566766,2.772429,2.915933,0.233141,-0.008312
33.569755,2.980806,2.931248,0.209308,0.023912
33.572450,3.024561,2.939218,0.209450,0.062886
33.577178,3.035329,2.943187,0.167566,0.084494
33.580271,3.033386,2.925816,0.132497,0.112037
33.583071,3.184855,2.949097,0.101984,0.095652
33.585742,3.063291,2.888604,0.098951,0.089690
33.588333,3.041058,2.857775,0.086229,0.070911
33.590826,2.988287,2.844566,0.083818,0.043126
33.593759,2.988133,2.802523,0.080920,0.021080
33.596820,2.997678,2.811642,0.085758,-0.119525
33.604479,2.988406,2.627894,0.126282,-0.181404
33.609355,2.997823,2.645535,0.102899,-0.110956
33.612067,2.959273,2.748250,0.104273,-0.055300
33.614692,3.020255,2.756173,0.102097,-0.018157
33.617789,3.020255,2.786132,0.096591,-0.007959
33.620331,3.020255,2.787852,0.093855,-0.000839
33.622934,3.020255,2.790616,0.094016,0.000699
33.625502,3.020255,2.788937,0.090935,0.000330
33.630620,2.808426,2.791627,0.096440,-0.008767
33.633919,2.984308,2.769712,0.095741,-0.055561
33.637414,2.803786,2.747758,0.106545,-0.093103
33.640073,2.613070,2.717240,0.121903,-0.104397
33.642870,2.807577,2.719531,0.107565,-0.077941
33.646084,2.607702,2.745038,0.101220,-0.054821
33.648866,2.621034,2.787861,0.081086,0.004212
33.659630,3.025075,2.773929,0.082367,-0.018080
33.663800,2.810923,2.755665,0.085168,-0.014428
33.670355,2.986791,2.783626,0.084903,-0.002319
33.675121,2.840970,2.776144,0.091570,-0.029657
33.679066,2.803559,2.766008,0.102487,-0.048225
33.683532,2.800142,2.765172,0.105645,-0.029433
33.689527,2.799708,2.780756,0.097729,0.000002
33.693274,2.799708,2.807520,0.097464,0.008206
33.699393,2.799708,2.806262,0.101620,0.006955
33.702688,2.799708,2.807217,0.104815,0.003572
33.705563,2.799708,2.807727,0.108372,0.003561
33.708081,2.799708,2.814413,0.112920,0.004019
33.711224,2.799708,2.814514,0.118430,-0.003239
33.713822,2.799708,2.812166,0.122076,-0.007396
33.716524,2.799708,2.812449,0.123466,-0.004185
33.721580,2.799708,2.829113,0.121631,0.019466
33.727275,2.799708,2.839015,0.118505,0.023022
33.733096,2.799708,2.839892,0.126080,0.009914
33.740524,2.799708,2.840745,0.147542,-0.006663
33.744990,2.988342,2.839533,0.141944,0.003642
33.747687,2.996254,2.838547,0.138275,0.008750
33.751955,3.220938,2.851225,0.144947,0.008846
33.754554,2.885788,2.855551,0.148070,0.006394
33.761300,2.839614,2.854915,0.164193,0.007080
33.764075,2.809523,2.850433,0.150495,0.002534
33.766618,2.809523,2.859426,0.162208,0.002884
33.769354,2.802301,2.871102,0.154031,0.003871
33.771988,2.802060,2.878985,0.178693,0.002889
33.774631,2.802012,2.858757,0.159781,0.005713
33.777238,3.026160,2.874001,0.169248,0.007346
33.780568,3.033632,2.876622,0.170281,0.008533
33.784697,2.998125,2.879196,0.191244,-0.007760
33.790892,2.997758,2.880254,0.190611,-0.007803
33.793507,2.772646,2.887137,0.200890,-0.007891
33.797788,2.982929,2.893702,0.204234,-0.007935
33.800341,2.838186,2.897480,0.203346,0.002121
33.804280,2.807317,2.906907,0.209507,-0.000000
33.806948,2.839781,2.909093,0.211693,-0.000000
33.809521,2.809556,2.912061,0.216159,0.002782
33.812076,2.803511,2.920749,0.212858,0.010486
33.814765,2.988861,2.925239,0.224944,0.008793
33.817732,3.031554,2.930495,0.224222,0.008870
33.820359,2.811308,2.933157,0.226857,0.002912
33.823082,2.877092,2.935787,0.229398,0.006778
33.825601,3.079065,2.933582,0.230327,0.010722
33.828119,3.036827,2.943564,0.236762,0.009394
33.830853,2.886113,2.942406,0.239791,0.007882
33.833945,2.886113,2.946290,0.240881,0.007999
33.836753,2.886113,2.948113,0.245671,0.006529
33.839842,2.886113,2.951350,0.249834,0.004111
33.842462,3.005623,2.952755,0.241067,0.014453
33.845144,3.005623,2.958460,0.255078,0.008836
33.847749,3.005623,2.960333,0.250097,0.006294
33.851822,3.211845,2.981252,0.279313,0.006200
33.855275,3.211845,2.968337,0.279068,0.009025
33.864142,3.445248,3.003238,0.287702,0.010924
33.867759,2.928730,3.005826,0.299148,0.009055
33.873215,2.827346,2.994039,0.304961,0.006466
33.876091,2.827346,3.025325,0.321332,0.006518
33.880445,2.827346,3.029157,0.329839,0.006591
33.886862,2.827346,3.038554,0.344092,0.010089
33.895123,2.827346,3.056013,0.347704,0.014718
33.897983,2.827346,3.064803,0.352553,0.014840
33.900910,2.827346,3.051691,0.341907,0.016086
33.903502,2.827346,3.083452,0.356575,0.017832
33.906209,2.827346,3.080279,0.360884,0.021982
33.911749,2.993869,3.089533,0.375023,0.020324
33.916195,3.211734,3.095995,0.378170,0.010276
33.921565,3.379777,3.098691,0.394819,0.010386
33.924126,3.236071,3.106552,0.398705,0.017037
33.927683,3.266496,3.131095,0.400267,0.022195
33.934399,3.294586,3.125925,0.401694,0.029758
33.937116,3.294586,3.112042,0.427278,0.022149
33.940874,3.294586,3.129875,0.408493,0.021902
33.943953,3.294586,3.138895,0.419541,0.022018
33.947241,3.294586,3.142176,0.424495,0.022957
33.950102,3.274117,3.148710,0.428209,0.023088
33.952745,3.267783,3.130124,0.403178,0.040140
33.955484,3.267783,3.165978,0.386027,0.049409
33.958110,3.268901,3.154813,0.406727,0.050613
33.960615,3.268996,3.147990,0.367936,0.092156
33.967486,3.461846,3.142008,0.358053,0.086355
33.972763,3.270398,3.131797,0.346960,0.080538
33.978752,3.270402,3.118501,0.337190,0.079342
33.982636,3.455408,3.105124,0.310571,0.106136
33.987513,3.277515,3.102001,0.288158,0.114453
33.992212,3.081820,3.094307,0.282815,0.113473
33.994775,3.261065,3.089522,0.293763,0.091166
33.998801,3.078533,3.073295,0.285562,0.082215
34.005806,3.297364,3.053040,0.262797,0.092470
34.008428,3.087873,3.047658,0.252056,0.097929
34.013481,3.222303,3.025582,0.227254,0.100473
34.016215,3.257421,3.017687,0.213676,0.111328
34.019896,3.257421,2.999262,0.185656,0.115331
34.022432,3.257421,2.993304,0.176351,0.117063
34.025091,3.257421,2.961709,0.144511,0.117706
34.027771,3.257421,2.955691,0.137609,0.119279
34.030371,3.257421,2.905983,0.109758,0.092414
34.032918,3.257421,2.891275,0.083356,0.078194
34.036792,2.893084,2.843730,0.071469,0.032444
34.041268,3.035480,2.808289,0.075343,0.009969
34.049915,3.029582,2.776763,0.077531,0.000364
34.052544,2.773743,2.737512,0.082927,-0.109391
34.055162,2.773743,2.686394,0.098715,-0.128898
34.057817,2.773743,2.672800,0.094312,-0.121864
34.060439,2.773743,2.698493,0.092041,-0.031197
34.063293,2.773743,2.796958,0.053908,0.028085
34.069730,2.773743,2.738225,0.056216,-0.017621
34.072791,2.773743,2.716298,0.045547,-0.053646
34.075411,2.773743,2.696584,0.050890,-0.042633
34.078361,2.773743,2.701195,0.049066,-0.043859
34.080892,2.773743,2.707198,0.050913,-0.028865
34.083781,2.773743,2.725245,0.055264,-0.029359
34.086799,2.773743,2.719790,0.069255,-0.092182
34.091745,2.773743,2.658075,0.086329,-0.128905
34.095324,2.773743,2.615487,0.099504,-0.185530
34.099328,2.796349,2.679059,0.099830,-0.059931
34.104486,2.796349,2.750648,0.076334,-0.001266
34.106985,2.796349,2.766719,0.074514,-0.004893
34.111609,2.796349,2.767341,0.073450,-0.014709
34.114439,2.796349,2.726947,0.084796,-0.050063
34.120930,2.796349,2.743271,0.094567,-0.043382
34.123508,2.796349,2.738408,0.091578,-0.035634
34.126089,2.796349,2.768718,0.092096,-0.021112
34.128642,2.796349,2.775902,0.085814,-0.008406
34.131215,2.796349,2.777790,0.096538,-0.019583
34.133729,2.796349,2.768486,0.102402,-0.040933
34.138573,2.796349,2.775963,0.108060,-0.024613
34.142141,2.796349,2.790810,0.113489,-0.019216
34.145529,2.796349,2.798873,0.111759,-0.010405
34.148717,2.796349,2.804937,0.110115,0.004785
34.151446,2.796349,2.813474,0.108128,0.007026
34.155327,2.796349,2.812594,0.106262,0.007087
34.157922,2.796349,2.811466,0.113458,0.004429
34.169335,2.796349,2.816170,0.102044,0.019911
34.174372,2.796349,2.816811,0.098509,0.026047
34.176997,2.796349,2.812166,0.081851,0.026469
34.181591,2.689875,2.805911,0.078886,0.027398
34.184334,2.987942,2.797336,0.074522,0.021100
34.187454,3.036160,2.793160,0.073460,0.016611
34.190500,2.803988,2.780647,0.063927,0.017490
34.193215,2.877696,2.779560,0.068596,0.011563
34.195812,2.805028,2.777074,0.071001,0.004094
34.199964,2.845343,2.771948,0.073230,0.001315
34.202486,2.953174,2.771770,0.075474,0.002750
34.205096,3.259001,2.777675,0.070898,0.007343
34.207743,3.044440,2.779919,0.072809,0.009694
34.210380,2.841623,2.781472,0.073226,0.010024
34.213095,2.794845,2.791652,0.086050,0.005027
34.215736,3.175543,2.789152,0.086526,0.005209
34.218347,3.003742,2.792245,0.094484,0.001255
34.221627,2.990606,2.796541,0.101542,-0.002406
34.224244,2.840869,2.797477,0.103758,-0.002303
34.227505,2.810785,2.804208,0.109948,-0.001228
34.231745,3.213625,2.812410,0.116807,-0.001220
34.238168,3.000605,2.817659,0.121442,-0.000656
34.241412,2.842681,2.824128,0.122722,0.000184
34.245497,3.027787,2.828821,0.128993,0.004115
34.248536,2.810647,2.835337,0.133038,0.005895
34.251143,2.839914,2.838875,0.142979,0.001719
34.254091,3.027677,2.841342,0.140666,0.007659
34.256913,2.951204,2.846234,0.141170,0.009464
34.259445,3.028394,2.849085,0.139894,0.014008
34.262080,2.624448,2.856693,0.144824,0.014456
34.264717,2.957492,2.854789,0.143451,0.017999
34.268504,2.810980,2.860768,0.149736,0.013618
34.274396,3.024075,2.862186,0.151105,0.014073
34.276957,2.844495,2.858418,0.153067,0.007922
34.282862,2.616148,2.855854,0.152061,0.014869
34.285458,2.801704,2.855750,0.146674,0.017295
34.289625,3.026148,2.856127,0.139309,0.015754
34.295823,2.854319,2.846748,0.134675,0.014066
34.300631,2.766626,2.842927,0.132089,0.012551
34.303118,2.614281,2.840470,0.132592,0.012389
34.305732,2.614281,2.843262,0.137895,0.007930
34.308482,3.024658,2.841135,0.140656,0.003700
34.311088,2.803781,2.839958,0.144970,0.001186
34.313763,2.802071,2.832894,0.131349,0.004136
34.316436,2.801617,2.843101,0.134345,0.011219
34.319082,3.026157,2.856439,0.131507,0.010405
34.321877,3.036507,2.860976,0.152264,0.011305
34.324735,2.953492,2.852985,0.144639,0.010562
34.327348,2.808060,2.845737,0.160755,0.008187
34.329821,2.802049,2.854720,0.148976,0.009959
34.334101,2.841437,2.859483,0.150637,0.011430
34.336779,3.027738,2.859048,0.147698,0.009131
34.339345,2.847147,2.861599,0.156580,0.005587
34.341984,2.997829,2.859906,0.154722,0.007761
34.344511,2.842126,2.861531,0.157731,0.006267
34.347130,2.841173,2.861075,0.165756,-0.001557
34.350925,2.806447,2.866058,0.170214,0.002149
34.353501,2.989689,2.870991,0.173590,-0.000000
34.359209,2.840900,2.873805,0.180351,0.002504
34.364014,2.616948,2.883352,0.184324,0.001627
34.366559,3.018758,2.885807,0.186799,0.001618
34.369354,3.030071,2.888684,0.196916,-0.000000
34.375167,3.027651,2.896786,0.202474,-0.000000
34.377753,3.028212,2.902994,0.205594,-0.000000
34.380420,3.296482,2.906144,0.208744,-0.000000
34.383084,3.274497,2.909326,0.215139,0.002758
34.387509,3.045060,2.913768,0.215489,0.004612
34.390201,3.038452,2.928605,0.226436,0.004766
34.399251,2.952564,2.933171,0.232826,0.002943
34.402737,3.072196,2.935132,0.234766,0.002894
34.405386,3.185234,2.924020,0.244064,0.008791
34.408100,2.857370,2.945358,0.239743,0.008212
34.410722,3.028375,2.948313,0.242581,0.008355
34.413349,2.997699,2.953193,0.255793,-0.000000
34.416238,3.215646,2.959520,0.257407,0.004710
34.420492,3.037292,2.963699,0.261509,0.002714
34.423450,3.035514,2.970870,0.271573,0.006232
34.427756,3.113003,2.978258,0.274630,0.006222
34.430401,3.182977,2.981635,0.279294,0.002153
34.433104,2.849921,2.983445,0.288869,-0.000000
34.435717,3.178637,2.986877,0.288199,0.005773
34.439726,3.044512,2.997662,0.296693,0.003568
34.442369,3.038342,2.998463,0.297505,0.003577
34.444962,3.033988,3.001485,0.303524,0.003598
34.447528,3.035439,3.004524,0.306559,0.003619
34.450108,3.043506,3.010652,0.309610,0.006610
34.453371,3.230774,3.023355,0.314947,0.006945
34.458985,3.074464,3.029036,0.326440,0.005496
34.461627,3.043293,3.032695,0.329803,0.005489
34.464178,3.028129,3.040305,0.326210,0.017237
34.470121,3.034026,3.049132,0.327753,0.023964
34.472764,3.035649,3.054188,0.324581,0.037717
34.482947,3.072925,3.047199,0.304730,0.039601
34.485681,3.228039,3.050062,0.308947,0.041894
34.492105,3.453994,3.024806,0.294172,0.030234
34.496693,3.305999,3.014617,0.293674,0.014969
34.499335,3.305999,3.007299,0.290294,0.019585
34.502393,3.305999,3.027416,0.307601,0.018126
34.505636,3.305999,3.015404,0.290282,0.027702
34.508827,3.305999,3.021656,0.295533,0.026946
34.512855,2.860480,3.028942,0.297983,0.031683
34.517421,3.036921,3.030753,0.303000,0.031638
34.520835,3.046103,3.032853,0.324322,0.031008
34.523758,3.043057,3.023596,0.303579,0.022595
34.526545,3.036601,3.036275,0.312670,0.031076
34.529098,2.998149,3.052407,0.296961,0.032052
34.531698,3.028030,3.040175,0.306024,0.036697
34.534439,3.221926,3.040453,0.306301,0.034627
34.537090,3.229757,3.040826,0.303154,0.039261
34.540105,3.074352,3.057390,0.313919,0.046009
34.542777,3.033731,3.054435,0.298763,0.058143
34.546779,3.033731,3.037854,0.285459,0.051249
34.549439,3.033731,3.030559,0.288302,0.044772
34.555112,3.033731,3.041457,0.284528,0.053393
34.560105,3.033731,3.028581,0.274917,0.055697
34.565854,3.033731,3.014867,0.248443,0.076089
34.569480,3.033731,3.022332,0.237990,0.086530
34.572465,3.033731,2.986333,0.204708,0.091211
34.575023,3.033731,2.986596,0.220694,0.055791
34.581498,3.033731,2.991136,0.230993,0.031116
34.584668,3.033731,2.976874,0.256514,0.020618
34.587227,3.033731,2.944686,0.236612,0.023548
34.590141,3.033731,2.961486,0.233772,0.030260
34.592761,3.033731,2.964365,0.224701,0.041432
34.596735,2.848629,2.979534,0.226808,0.058297
34.601934,3.071347,2.967437,0.221890,0.060879
34.607576,3.005577,2.966775,0.226026,0.032256
34.611226,3.003529,2.965487,0.245826,0.016414
34.615682,2.990028,2.956846,0.248293,0.011148
34.618260,2.997776,2.957236,0.248704,0.010052
34.621833,3.220375,2.961340,0.253792,0.010142
34.624485,3.038061,2.966017,0.259021,0.012178
34.627102,2.833812,2.967169,0.252256,0.019812
34.629692,3.211992,2.972537,0.246916,0.028109
34.632199,3.075312,2.978792,0.246669,0.037499
34.635384,3.260203,2.981310,0.243040,0.040475
34.638117,2.888082,2.985170,0.251760,0.035748
34.640766,3.029603,2.984787,0.254989,0.029460
34.643399,3.072176,2.984084,0.258099,0.035002
34.648989,3.230795,2.992982,0.252843,0.043477
34.657225,3.041553,2.995058,0.254478,0.046338
34.659832,3.065660,3.002302,0.250382,0.054499
34.664108,3.036706,2.986834,0.240682,0.048657
34.666645,3.221932,3.014396,0.267869,0.045480
34.671214,3.080317,3.008070,0.249679,0.044187
34.673777,3.044464,2.994306,0.247488,0.052873
34.677813,3.063460,2.991448,0.236262,0.051651
34.683886,2.852372,2.979248,0.230821,0.050619
34.686518,3.065535,2.977695,0.224296,0.053091
34.689098,3.041507,2.978985,0.231288,0.046150
34.691577,3.036701,2.967890,0.227739,0.034344
34.695512,2.812540,2.959391,0.236466,0.015813
34.698580,3.034798,2.962554,0.239935,0.000911
34.702958,3.028027,2.945527,0.245615,-0.025503
34.712012,3.232592,2.948857,0.279854,-0.029861
34.714741,3.044424,2.919089,0.333379,-0.139456
34.723106,3.027956,2.897901,0.328545,-0.108439
34.725900,3.222240,2.955001,0.325079,-0.069012
34.728463,3.074578,2.988934,0.317357,0.000565
34.731297,2.857653,3.021411,0.318261,-0.001241
34.735700,3.266892,3.006866,0.308213,0.000537
34.738324,3.448311,3.031717,0.332776,0.000716
34.742778,2.823267,3.009808,0.308549,-0.002149
34.745360,3.089586,3.026835,0.329906,0.006779
34.750112,3.447117,3.044652,0.321568,0.025508
34.752741,3.050092,3.051264,0.313097,0.041655
34.755420,3.253463,3.050641,0.308977,0.043868
34.758507,3.268876,3.048225,0.298021,0.061648
34.761394,3.082199,3.052905,0.260057,0.094483
34.766757,3.302866,3.049045,0.246475,0.107616
34.769437,3.088973,3.041128,0.220302,0.097970
34.772104,3.232995,2.992051,0.208390,0.083943
34.774776,2.820200,2.972863,0.202621,0.046670
34.777437,2.992440,2.946182,0.187586,0.025279
34.783829,2.997988,2.839461,0.154987,-0.016194
34.786884,3.035664,2.662483,0.148836,-0.163242
34.792903,2.809854,2.666681,0.094601,-0.003525
34.797772,2.615514,2.810300,0.096419,0.015378
34.800386,2.794541,2.804517,0.088488,0.024663
34.804626,3.175302,2.813387,0.093892,0.015152
34.807170,2.877620,2.813569,0.093537,0.010413
34.809733,2.630324,2.795856,0.082546,0.000451
34.814104,2.795133,2.782729,0.092474,-0.007716
34.816791,2.801984,2.760998,0.079253,-0.048631
34.819437,3.184384,2.701250,0.083313,-0.081420
34.822241,2.593135,2.680280,0.074131,-0.093490
34.824839,2.593135,2.694517,0.084108,-0.087847
34.827936,2.593135,2.712407,0.077250,-0.063449
34.830523,2.573427,2.741119,0.071915,-0.005773
34.833111,2.757246,2.765244,0.066081,0.005150
34.835763,2.757246,2.764555,0.064141,0.002640
34.838416,2.757246,2.762465,0.069009,-0.007856
34.841011,2.757246,2.760607,0.072408,-0.008792
34.843961,2.757246,2.761087,0.074025,-0.010957
34.846785,2.606249,2.771425,0.084967,-0.016179
34.849369,2.808031,2.780827,0.092065,-0.004940
34.853003,2.810984,2.774110,0.089487,-0.001208
34.856902,2.810688,2.771855,0.094790,-0.022949
34.861136,2.834608,2.775206,0.102488,-0.023982
34.863938,2.616533,2.781949,0.099398,-0.009507
34.868663,2.980968,2.794843,0.103343,-0.000961
34.871299,2.808900,2.802249,0.103838,0.000743
34.875273,3.175611,2.804114,0.105866,0.002206
34.877819,2.803299,2.809509,0.103979,0.008033
34.881222,2.838954,2.812681,0.109961,0.006494
34.887370,2.991508,2.817737,0.123647,-0.003418
34.889928,2.954035,2.816366,0.123052,-0.004108
34.892556,2.845649,2.818891,0.126314,-0.005069
34.895108,2.996621,2.821299,0.125330,-0.000491
34.897795,2.809785,2.816997,0.115510,0.004073
34.900502,2.804517,2.840557,0.126192,0.008182
34.907228,2.809668,2.842585,0.121480,0.008533
34.912365,2.803267,2.834974,0.134490,0.001267
34.916123,2.801667,2.843809,0.137300,0.009099
34.918780,2.803139,2.832115,0.124590,0.008687
34.922826,2.989028,2.842236,0.141080,0.009028
34.927760,2.997321,2.859885,0.137654,0.006001
34.932107,2.811349,2.863890,0.158983,0.006373
34.935157,2.804830,2.860384,0.157360,0.005619
34.938791,2.804830,2.861177,0.157771,0.006191
34.941653,2.989366,2.868503,0.166449,0.004652
34.944208,2.989366,2.868812,0.166745,0.004665
34.946758,2.989366,2.871449,0.169370,0.004691
34.949416,2.809687,2.877472,0.173898,0.006171
34.952252,3.027508,2.880519,0.176864,0.006278
34.954933,3.034942,2.883224,0.179542,0.006305
34.957642,3.222902,2.888199,0.184513,0.006283
34.961247,3.043204,2.891182,0.193011,0.002581
34.965007,2.886592,2.895692,0.197931,0.003434
34.967568,2.818918,2.898775,0.200486,0.004357
34.971865,2.839742,2.911376,0.204842,0.009116
34.976837,2.997388,2.916366,0.212438,0.010614
34.980485,2.697960,2.922024,0.213445,0.011567
34.983113,2.798030,2.944273,0.238318,0.008399
34.990588,3.064082,2.944954,0.239048,0.009505
35.001472,3.026591,2.946205,0.246521,0.005010
35.004124,3.034758,2.950220,0.252839,-0.000064
35.008289,2.999726,2.950630,0.251390,0.009806
35.014369,2.848455,2.963249,0.254308,0.015318
35.017206,3.029266,2.963524,0.248273,0.017804
35.020146,3.221053,2.965786,0.251118,0.020529
35.022965,2.857290,2.961563,0.245950,0.022040
35.026028,2.814018,2.964023,0.247073,0.019505
35.028585,3.214769,2.957711,0.239431,0.022721
35.031115,3.071354,2.957276,0.231245,0.024975
35.033766,3.043711,2.951623,0.226584,0.027508
35.036421,2.856282,2.948353,0.219640,0.027894
35.039251,2.880075,2.947402,0.219867,0.025555
35.041824,3.030531,2.937542,0.215327,0.024700
35.044388,3.036549,2.933974,0.215043,0.017426
35.048558,2.812342,2.914596,0.195641,0.025321
35.051498,2.804069,2.934081,0.184538,0.035581
35.057124,3.041373,2.919990,0.172466,0.045999
35.059815,3.035735,2.910770,0.168207,0.044806
35.062622,2.856427,2.907080,0.163915,0.038848
35.065755,2.840755,2.894842,0.157371,0.039799
35.071173,3.036468,2.893775,0.168532,0.022995
35.073888,2.849907,2.886557,0.168374,0.020344
35.082612,3.026519,2.889952,0.166475,0.026049
35.086571,3.036824,2.894125,0.157595,0.040566
35.095114,2.990254,2.912568,0.154099,0.038467
35.097817,3.026451,2.898567,0.158891,0.042166
35.100408,3.034730,2.898543,0.161991,0.034159
35.103215,3.035677,2.896362,0.185927,0.023391
35.105860,3.036576,2.894677,0.179486,0.001314
35.114537,2.839453,2.891546,0.188621,0.007083
35.120966,2.988504,2.901070,0.191206,0.020156
35.125840,2.997492,2.906459,0.182844,0.030599
35.129042,2.848348,2.908949,0.179902,0.036080
35.132142,2.811270,2.914788,0.182287,0.035042
35.135167,2.990403,2.910233,0.182050,0.030720
35.138319,2.841114,2.906981,0.179123,0.030395
35.140866,3.024639,2.907094,0.180507,0.027755
35.143874,3.036453,2.891947,0.163369,0.031117
35.147141,3.036797,2.901456,0.158405,0.044938
35.149773,3.038838,2.914480,0.168872,0.048060
35.152824,2.887719,2.902380,0.153724,0.048880
35.155407,3.258744,2.890815,0.151128,0.045780
35.161864,3.185881,2.901832,0.159930,0.044334
35.164654,3.042555,2.879955,0.174968,0.029645
35.168995,3.035764,2.885343,0.167056,0.019299
35.171540,3.074583,2.883781,0.159716,0.025734
35.175827,3.066736,2.892416,0.166446,0.028497
35.178419,3.224670,2.868359,0.140197,0.046557
35.182896,2.998635,2.874622,0.130458,0.052385
35.185410,3.081122,2.887278,0.123943,0.053103
35.188539,3.037325,2.865745,0.119258,0.041843
35.195115,2.991198,2.882709,0.151268,0.021131
35.198154,2.840800,2.864456,0.154337,0.003818
35.201006,3.027920,2.862697,0.164108,0.001187
35.204807,2.812189,2.864635,0.163387,0.003859
35.207390,2.991878,2.868386,0.166068,0.007696
35.210113,2.840936,2.873463,0.172174,0.003888
35.214234,2.804710,2.875276,0.164555,0.024120
35.221284,3.066329,2.887777,0.169069,0.022116
35.223821,2.854866,2.903044,0.184206,0.021409
35.226471,2.999373,2.881282,0.167344,0.013327
35.229363,3.034263,2.908648,0.185588,0.012995
35.231987,3.034263,2.886382,0.177974,0.010993
35.234698,3.034263,2.914427,0.182443,0.008636
35.238801,3.034263,2.918868,0.189950,0.008657
35.241624,3.034263,2.925338,0.196069,0.008677
35.245894,3.034263,2.918063,0.210685,0.009944
35.249435,3.034263,2.921632,0.214257,0.009993
35.253497,3.035253,2.924447,0.219865,0.010018
35.256054,2.999362,2.930041,0.220188,0.015570
35.259435,3.036500,2.932636,0.221339,0.017972
35.262211,2.848900,2.942167,0.222228,0.023305
35.265626,2.999220,2.947049,0.227354,0.022253
35.268230,3.215044,2.947392,0.224576,0.023367
35.271263,3.215044,2.951985,0.224776,0.027130
35.273871,3.072449,2.953709,0.229035,0.027232
35.276550,3.043930,2.955750,0.233107,0.028766
35.279123,3.185199,2.954030,0.235248,0.024417
35.281653,3.042528,2.957380,0.237660,0.022304
35.284248,2.998196,2.955148,0.233452,0.024274
35.286799,3.035048,2.957925,0.236119,0.020591
35.289440,2.999354,2.958154,0.236259,0.022536
35.292144,2.858963,2.960185,0.221945,0.046160
35.303194,3.043307,2.958613,0.214247,0.046443
35.305875,3.081527,2.954223,0.207611,0.049325
35.309796,3.036950,2.947658,0.203880,0.046696
35.313446,3.072913,2.943523,0.197142,0.043362
35.318447,2.850209,2.931624,0.200005,0.023763
35.321367,2.999482,2.912739,0.194641,0.022046
35.325435,2.847467,2.910083,0.181957,0.029100
35.328201,2.998934,2.906505,0.176646,0.032253
35.330697,2.997910,2.905087,0.179612,0.031789
35.333310,2.842142,2.901028,0.167088,0.038295
35.335990,2.996829,2.900722,0.160807,0.038296
35.341040,2.999104,2.890714,0.156590,0.036490
35.345214,2.999104,2.885867,0.155320,0.032956
35.348821,2.999104,2.883086,0.154870,0.030352
35.351880,2.999104,2.880078,0.153793,0.028736
35.354435,2.999104,2.880345,0.157552,0.020520
35.357112,2.999104,2.878960,0.160289,0.017903
35.359792,2.999104,2.875208,0.158087,0.017789
35.365220,2.999104,2.875480,0.171389,0.006685
35.373620,2.999104,2.874981,0.177582,-0.000000
35.377831,2.999104,2.882633,0.185233,-0.000000
35.380363,2.999104,2.887655,0.190255,0.004438
35.382924,2.999104,2.890904,0.193881,0.004602
35.385710,2.999104,2.899079,0.198818,0.002860
35.389115,3.215021,2.916075,0.213755,0.004918
35.392817,3.215021,2.905736,0.218032,-0.001984
35.400407,3.216558,2.915923,0.220585,-0.004426
35.403040,3.038197,2.930752,0.228611,-0.002098
35.405892,3.222616,2.916902,0.221569,-0.002068
35.408483,3.230905,2.933034,0.231913,0.012514
35.411330,3.081940,2.937787,0.230204,0.015841
35.413954,2.857988,2.945347,0.235864,0.012076
35.416502,2.816077,2.947123,0.237669,0.012054
35.420132,3.214643,2.952150,0.243691,0.011056
35.423273,3.081290,2.956548,0.232375,0.016849
35.428361,3.038580,2.959031,0.244255,0.022855
35.433531,3.417797,2.971952,0.249694,0.024833
35.438499,3.458236,2.974645,0.228875,0.053540
35.443830,3.084799,2.986910,0.220707,0.068618
35.446406,2.859520,2.992353,0.222237,0.075365
35.448987,3.218829,2.993418,0.220284,0.084291
35.453055,3.218829,2.992366,0.208642,0.081063
35.455863,3.218829,2.979195,0.202918,0.077924
35.458546,3.218829,2.980494,0.208094,0.056983
35.461928,3.218829,2.947319,0.202451,0.045176
35.464685,3.218829,2.910675,0.189121,0.012270
